season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,instant,dteday,hr,season_label
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.5,0.2,1058.0,5378,6436,1970-01-01 00:00:00.000000460,2011-01-21,1970-01-01 00:00:00.000000004,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.4,0.2,1192.0,5265,6457,1970-01-01 00:00:00.000000461,2011-01-21,1970-01-01 00:00:00.000000005,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.4,0.3,1807.0,4653,6460,1970-01-01 00:00:00.000000462,2011-01-21,1970-01-01 00:00:00.000000006,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.3,0.3,2266.75,3605,6857,1970-01-01 00:00:00.000000463,2011-01-21,1970-01-01 00:00:00.000000007,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.3,0.2,2230.0,2939,5169,1970-01-01 00:00:00.000000464,2011-01-21,1970-01-01 00:00:00.000000008,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.3,0.35000000000000003,905.0,4680,5585,1970-01-01 00:00:00.000000465,2011-01-21,1970-01-01 00:00:00.000000009,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.4,0.2,819.0,5099,5918,1970-01-01 00:00:00.000000466,2011-01-21,1970-01-01 00:00:00.000000010,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.5,0.3,482.0,4380,4862,1970-01-01 00:00:00.000000467,2011-01-21,1970-01-01 00:00:00.000000011,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.5,0.3,663.0,4746,5409,1970-01-01 00:00:00.000000468,2011-01-21,1970-01-01 00:00:00.000000012,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.4,0.2,1252.0,5146,6398,1970-01-01 00:00:00.000000469,2011-01-21,1970-01-01 00:00:00.000000013,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.5,0.2,2266.75,4665,7460,1970-01-01 00:00:00.000000470,2011-01-21,1970-01-01 00:00:00.000000014,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.6,0.6,0.5,0.2,2266.75,4286,7132,1970-01-01 00:00:00.000000471,2011-01-21,1970-01-01 00:00:00.000000015,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.7,0.6,0.6,0.3,1198.0,5172,6370,1970-01-01 00:00:00.000000472,2011-01-21,1970-01-01 00:00:00.000000016,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.6,0.6,0.4,0.3,989.0,5702,6691,1970-01-01 00:00:00.000000473,2011-01-21,1970-01-01 00:00:00.000000017,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.6,0.2,347.0,4020,4367,1970-01-01 00:00:00.000000474,2011-01-21,1970-01-01 00:00:00.000000018,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.6,0.1,846.0,5719,6565,1970-01-01 00:00:00.000000475,2011-01-21,1970-01-01 00:00:00.000000019,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.7,0.1,1340.0,5950,7290,1970-01-01 00:00:00.000000476,2011-01-21,1970-01-01 00:00:00.000000020,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.6,0.5,0.7,0.3,2266.75,4083,6624,1970-01-01 00:00:00.000000477,2011-01-21,1970-01-01 00:00:00.000000021,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,3,0.4,0.4,0.8,0.3,120.0,907,1027,1970-01-01 00:00:00.000000478,2011-01-21,1970-01-01 00:00:00.000000022,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.8,0.3,195.0,3019,3214,1970-01-01 00:00:00.000000479,2011-01-21,1970-01-01 00:00:00.000000023,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.4,0.4,0.5,0.2,518.0,5115,5633,1970-01-01 00:00:00.000000480,2011-01-22,1970-01-01 00:00:00.000000000,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.4,0.1,655.0,5541,6196,1970-01-01 00:00:00.000000481,2011-01-22,1970-01-01 00:00:00.000000001,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.5,0.5,0.8,0.2,475.0,4551,5026,1970-01-01 00:00:00.000000482,2011-01-22,1970-01-01 00:00:00.000000002,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.4,0.3,1014.0,5219,6233,1970-01-01 00:00:00.000000483,2011-01-22,1970-01-01 00:00:00.000000003,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.4,0.4,0.5,0.1,1120.0,3100,4220,1970-01-01 00:00:00.000000484,2011-01-22,1970-01-01 00:00:00.000000004,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.6,0.1,2229.0,4075,6304,1970-01-01 00:00:00.000000485,2011-01-22,1970-01-01 00:00:00.000000006,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.5,0.5,0.6,0.2,665.0,4907,5572,1970-01-01 00:00:00.000000486,2011-01-22,1970-01-01 00:00:00.000000007,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.6,0.6,0.7,0.2,653.0,5087,5740,1970-01-01 00:00:00.000000487,2011-01-22,1970-01-01 00:00:00.000000008,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.6,0.5,0.8,0.1,667.0,5502,6169,1970-01-01 00:00:00.000000488,2011-01-22,1970-01-01 00:00:00.000000009,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.6,0.5,0.8,0.1,764.0,5657,6421,1970-01-01 00:00:00.000000489,2011-01-22,1970-01-01 00:00:00.000000010,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.7,0.2,1069.0,5227,6296,1970-01-01 00:00:00.000000490,2011-01-22,1970-01-01 00:00:00.000000011,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.6,0.6,0.8,0.2,2266.75,4387,6883,1970-01-01 00:00:00.000000491,2011-01-22,1970-01-01 00:00:00.000000012,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.6,0.5,0.7,0.1,2135.0,4224,6359,1970-01-01 00:00:00.000000492,2011-01-22,1970-01-01 00:00:00.000000013,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.5,0.5,0.7,0.2,1008.0,5265,6273,1970-01-01 00:00:00.000000493,2011-01-22,1970-01-01 00:00:00.000000014,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.6,0.6,0.7,0.3,738.0,4990,5728,1970-01-01 00:00:00.000000494,2011-01-22,1970-01-01 00:00:00.000000015,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.6,0.6,0.7,0.2,620.0,4097,4717,1970-01-01 00:00:00.000000495,2011-01-22,1970-01-01 00:00:00.000000016,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.6,0.3,1026.0,5546,6572,1970-01-01 00:00:00.000000496,2011-01-22,1970-01-01 00:00:00.000000017,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.4,0.2,1319.0,5711,7030,1970-01-01 00:00:00.000000497,2011-01-22,1970-01-01 00:00:00.000000018,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.6,0.5,0.5,0.1,2266.75,4807,7429,1970-01-01 00:00:00.000000498,2011-01-22,1970-01-01 00:00:00.000000019,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.6,0.2,2172.0,3946,6118,1970-01-01 00:00:00.000000499,2011-01-22,1970-01-01 00:00:00.000000020,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.6,0.5,0.8,0.2,342.0,2501,2843,1970-01-01 00:00:00.000000500,2011-01-22,1970-01-01 00:00:00.000000021,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.6,0.6,0.8,0.1,625.0,4490,5115,1970-01-01 00:00:00.000000501,2011-01-22,1970-01-01 00:00:00.000000022,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.7,0.1,991.0,6433,7424,1970-01-01 00:00:00.000000502,2011-01-22,1970-01-01 00:00:00.000000023,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.5,0.2,1242.0,6142,7384,1970-01-01 00:00:00.000000503,2011-01-23,1970-01-01 00:00:00.000000000,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.5,0.1,1521.0,6118,7639,1970-01-01 00:00:00.000000504,2011-01-23,1970-01-01 00:00:00.000000001,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.5,0.1,2266.75,4884,8294,1970-01-01 00:00:00.000000505,2011-01-23,1970-01-01 00:00:00.000000002,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.5,0.3,2266.75,4425,7129,1970-01-01 00:00:00.000000506,2011-01-23,1970-01-01 00:00:00.000000003,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,2,0.6,0.6,0.8,0.2,630.0,3729,4359,1970-01-01 00:00:00.000000507,2011-01-23,1970-01-01 00:00:00.000000005,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,2,0.6,0.6,0.8,0.1,819.0,5254,6073,1970-01-01 00:00:00.000000508,2011-01-23,1970-01-01 00:00:00.000000006,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,2,0.6,0.6,0.8,0.1,766.0,4494,5260,1970-01-01 00:00:00.000000509,2011-01-23,1970-01-01 00:00:00.000000007,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.7,0.6,0.7,0.2,1059.0,5711,6770,1970-01-01 00:00:00.000000510,2011-01-23,1970-01-01 00:00:00.000000008,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.7,0.6,0.7,0.1,1417.0,5317,6734,1970-01-01 00:00:00.000000511,2011-01-23,1970-01-01 00:00:00.000000009,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.7,0.6,0.7,0.2,2266.75,3681,6536,1970-01-01 00:00:00.000000512,2011-01-23,1970-01-01 00:00:00.000000010,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.7,0.6,0.7,0.2,2266.75,3308,6591,1970-01-01 00:00:00.000000513,2011-01-23,1970-01-01 00:00:00.000000011,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.7,0.7,0.7,0.2,2266.75,3486,6043,1970-01-01 00:00:00.000000514,2011-01-23,1970-01-01 00:00:00.000000012,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.7,0.7,0.7,0.3,880.0,4863,5743,1970-01-01 00:00:00.000000515,2011-01-23,1970-01-01 00:00:00.000000013,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,2,0.7,0.6,0.7,0.1,745.0,6110,6855,1970-01-01 00:00:00.000000516,2011-01-23,1970-01-01 00:00:00.000000014,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.7,0.6,0.5,0.2,1100.0,6238,7338,1970-01-01 00:00:00.000000517,2011-01-23,1970-01-01 00:00:00.000000015,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,2,0.7,0.6,0.8,0.2,533.0,3594,4127,1970-01-01 00:00:00.000000518,2011-01-23,1970-01-01 00:00:00.000000016,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.5,0.2,2266.75,5325,8120,1970-01-01 00:00:00.000000519,2011-01-23,1970-01-01 00:00:00.000000017,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.5,0.2,2266.75,5147,7641,1970-01-01 00:00:00.000000520,2011-01-23,1970-01-01 00:00:00.000000018,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.5,0.3,1071.0,5927,6998,1970-01-01 00:00:00.000000521,2011-01-23,1970-01-01 00:00:00.000000019,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,2,0.5,0.5,0.6,0.2,968.0,6033,7001,1970-01-01 00:00:00.000000522,2011-01-23,1970-01-01 00:00:00.000000020,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.6,0.5,0.6,0.1,1027.0,6028,7055,1970-01-01 00:00:00.000000523,2011-01-23,1970-01-01 00:00:00.000000021,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.6,0.2,1038.0,6456,7494,1970-01-01 00:00:00.000000524,2011-01-23,1970-01-01 00:00:00.000000022,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.5,0.2,1488.0,6248,7736,1970-01-01 00:00:00.000000525,2011-01-23,1970-01-01 00:00:00.000000023,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.7,0.6,0.4,0.1,2266.75,4790,7498,1970-01-01 00:00:00.000000526,2011-01-24,1970-01-01 00:00:00.000000000,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.7,0.7,0.5,0.1,2224.0,4374,6598,1970-01-01 00:00:00.000000527,2011-01-24,1970-01-01 00:00:00.000000001,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,2,0.7,0.7,0.6,0.2,1017.0,5647,6664,1970-01-01 00:00:00.000000528,2011-01-24,1970-01-01 00:00:00.000000003,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,2,0.7,0.6,0.8,0.2,477.0,4495,4972,1970-01-01 00:00:00.000000529,2011-01-24,1970-01-01 00:00:00.000000004,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.7,0.6,0.6,0.3,1173.0,6248,7421,1970-01-01 00:00:00.000000530,2011-01-24,1970-01-01 00:00:00.000000005,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.6,0.6,0.6,0.3,1180.0,6183,7363,1970-01-01 00:00:00.000000531,2011-01-24,1970-01-01 00:00:00.000000006,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.6,0.6,0.6,0.2,1563.0,6102,7665,1970-01-01 00:00:00.000000532,2011-01-24,1970-01-01 00:00:00.000000007,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.6,0.6,0.5,0.2,2266.75,4739,7702,1970-01-01 00:00:00.000000533,2011-01-24,1970-01-01 00:00:00.000000008,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.6,0.6,0.6,0.1,2266.75,4344,6978,1970-01-01 00:00:00.000000534,2011-01-24,1970-01-01 00:00:00.000000009,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,2,0.6,0.5,0.8,0.2,653.0,4446,5099,1970-01-01 00:00:00.000000535,2011-01-24,1970-01-01 00:00:00.000000010,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.7,0.7,0.7,0.1,968.0,5857,6825,1970-01-01 00:00:00.000000536,2011-01-24,1970-01-01 00:00:00.000000011,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.8,0.7,0.6,0.1,872.0,5339,6211,1970-01-01 00:00:00.000000537,2011-01-24,1970-01-01 00:00:00.000000012,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.8,0.8,0.6,0.1,778.0,5127,5905,1970-01-01 00:00:00.000000538,2011-01-24,1970-01-01 00:00:00.000000013,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.8,0.7,0.6,0.2,964.0,4859,5823,1970-01-01 00:00:00.000000539,2011-01-24,1970-01-01 00:00:00.000000014,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.7,0.7,0.5,0.2,2266.75,4801,7458,1970-01-01 00:00:00.000000540,2011-01-24,1970-01-01 00:00:00.000000015,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.7,0.7,0.5,0.1,2266.75,4340,6891,1970-01-01 00:00:00.000000541,2011-01-24,1970-01-01 00:00:00.000000016,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.7,0.7,0.5,0.3,1139.0,5640,6779,1970-01-01 00:00:00.000000542,2011-01-24,1970-01-01 00:00:00.000000017,
